HIERARCHY_ID,FATHER_HIERARCHY_LEVEL_NO,FATHER_STR_ID,FATHER_STR_REF,HIERARCHY_LEVEL_NO,STR_ID,STR_REF
PAYROLL, , , ,01,AGENCY,01003724
PAYROLL, , , ,01,BARNET 15,01000104
PAYROLL, , , ,01,BARNET WK,01000106
PAYROLL, , , ,01,CLAIMAR28,01002527
PAYROLL, , , ,01,CLAIMAR5,01002528
PAYROLL, , , ,01,CLAIMARHO5,01002591
PAYROLL, , , ,01,FIRSTCAL28,01002590
PAYROLL, , , ,01,GOLDCG,01003756
PAYROLL, , , ,01,GURNSEY15,01002207
PAYROLL, , , ,01,GURNSEY28,01002206
PAYROLL, , , ,01,KICKM28,01003951
PAYROLL, , , ,01,LEAVER,01003923
PAYROLL, , , ,01,MONTHLY15,00000860
PAYROLL, , , ,01,Monthly20P,00001934
PAYROLL, , , ,01,MONTHLY28,00000862
PAYROLL, , , ,01,MONTHLYEH,01003048
PAYROLL, , , ,01,NWCSWKLY,00002016
PAYROLL, , , ,01,OFFPAYM,01003911
PAYROLL, , , ,01,SURECARE28,01002589
PAYROLL, , , ,01,WEEKLY,01002466
PAYROLL, , , ,01,WEEKLYCG,01003045
PAYROLL, , , ,01,WEEKLYEH,01003047
PAYROLL, , , ,01,WEEKLYWB,01003046
PAYROLL,01,AGENCY,01003724,10,AGENCYPG,01003725
PAYROLL,01,BARNET 15,01000104,10,CARE DIRE,01000105
PAYROLL,01,BARNET WK,01000106,10,CARE DIR W,01000125
PAYROLL,01,CLAIMAR28,01002527,30,CLFIN28TH,01002578
PAYROLL,01,CLAIMAR28,01002527,30,CLLIVEIN28,01002579
PAYROLL,01,CLAIMAR28,01002527,30,CLPCS,01002566
PAYROLL,01,CLAIMAR5,01002528,30,CL6601,01002530
PAYROLL,01,CLAIMAR5,01002528,30,CL6603,01002531
PAYROLL,01,CLAIMAR5,01002528,30,CL6604,01002532
PAYROLL,01,CLAIMAR5,01002528,30,CL6608,01002533
PAYROLL,01,CLAIMAR5,01002528,30,CL6613,01002534
PAYROLL,01,CLAIMAR5,01002528,30,CL6615,01002535
PAYROLL,01,CLAIMAR5,01002528,30,CL6618,01002537
PAYROLL,01,CLAIMAR5,01002528,30,CL6619,01002538
PAYROLL,01,CLAIMAR5,01002528,30,CL6622,01002539
PAYROLL,01,CLAIMAR5,01002528,30,CL6623,01002540
PAYROLL,01,CLAIMAR5,01002528,30,CL6624,01002541
PAYROLL,01,CLAIMAR5,01002528,30,CL6625,01002542
PAYROLL,01,CLAIMAR5,01002528,30,CL6626,01002543
PAYROLL,01,CLAIMAR5,01002528,30,CL6630,01002544
PAYROLL,01,CLAIMAR5,01002528,30,CL6633,01002545
PAYROLL,01,CLAIMAR5,01002528,30,CL6634,01002546
PAYROLL,01,CLAIMAR5,01002528,30,CL6637,01002547
PAYROLL,01,CLAIMAR5,01002528,30,CL6638,01002548
PAYROLL,01,CLAIMAR5,01002528,30,CL6639,01002549
PAYROLL,01,CLAIMAR5,01002528,30,CL6640,01002550
PAYROLL,01,CLAIMAR5,01002528,30,CL6643,01002551
PAYROLL,01,CLAIMAR5,01002528,30,CL6646,01002552
PAYROLL,01,CLAIMAR5,01002528,30,CL6650,01002553
PAYROLL,01,CLAIMAR5,01002528,30,CL6651,01002554
PAYROLL,01,CLAIMAR5,01002528,30,CL6652,01002555
PAYROLL,01,CLAIMAR5,01002528,30,CL6653,01002556
PAYROLL,01,CLAIMAR5,01002528,30,CL6654,01002557
PAYROLL,01,CLAIMAR5,01002528,30,CL6655,01002558
PAYROLL,01,CLAIMARHO5,01002591,30,CLCAREDIR,01002559
PAYROLL,01,CLAIMARHO5,01002591,30,CLFINANCE,01002560
PAYROLL,01,CLAIMARHO5,01002591,30,CLHROD,01002562
PAYROLL,01,CLAIMARHO5,01002591,30,CLICT,01002563
PAYROLL,01,CLAIMARHO5,01002591,30,CLLIVEIN,01002564
PAYROLL,01,CLAIMARHO5,01002591,30,CLOFFSERV,01002565
PAYROLL,01,CLAIMARHO5,01002591,30,CLPCS5TH,01002575
PAYROLL,01,CLAIMARHO5,01002591,30,CLPHARM,01002567
PAYROLL,01,CLAIMARHO5,01002591,30,CLQUAL,01002568
PAYROLL,01,CLAIMARHO5,01002591,30,CLSERVDEV,01002569
PAYROLL,01,CLAIMARHO5,01002591,30,CLSTRATDEV,01002570
PAYROLL,01,FIRSTCAL28,01002590,30,CLFIRSTCAL,01002561
PAYROLL,01,GOLDCG,01003756,30,GOLD28,01003757
PAYROLL,01,GURNSEY15,01002207,30,15P0890,01002242
PAYROLL,01,GURNSEY28,01002206,30,28P0890,01002243
PAYROLL,01,KICKM28,01003951,30,KICKPG,01003952
PAYROLL,01,MONTHLY15,00000860,10,15PCSD,00001149
PAYROLL,01,MONTHLY15,00000860,10,15PCX,00000864
PAYROLL,01,MONTHLY15,00000860,10,15PDB,00000903
PAYROLL,01,MONTHLY15,00000860,10,15PDC,00000971
PAYROLL,01,MONTHLY15,00000860,10,15PDCS,00000906
PAYROLL,01,MONTHLY15,00000860,10,15PDFIN,00000907
PAYROLL,01,MONTHLY15,00000860,10,15PDH,00000865
PAYROLL,01,MONTHLY15,00000860,10,15PPS,01000768
PAYROLL,01,Monthly20P,00001934,10,20PCareDir,00001935
PAYROLL,01,MONTHLY28,00000862,10,28PDC,00001332
PAYROLL,01,MONTHLY28,00000862,10,28PDH,00001343
PAYROLL,01,MONTHLY28,00000862,10,28PHSNS,01003374
PAYROLL,01,MONTHLY28,00000862,10,28PMOBILE,01003412
PAYROLL,01,MONTHLY28,00000862,10,CLAIMAR,01002518
PAYROLL,01,MONTHLY28,00000862,10,HEAD,01000024
PAYROLL,01,MONTHLYEH,01003048,30,EHP662A,01003087
PAYROLL,01,MONTHLYEH,01003048,30,EHP662B,01003051
PAYROLL,01,NWCSWKLY,00002016,10,WWPCareDir,00002034
PAYROLL,01,SURECARE28,01002589,30,CLSURECARE,01002571
PAYROLL,01,WEEKLY,01002466,30,WKCG6314,01003052
PAYROLL,01,WEEKLY,01002466,30,WKLY0109,01003026
PAYROLL,01,WEEKLY,01002466,30,WKLY1021,01003720
PAYROLL,01,WEEKLY,01002466,30,WKLY1608,01002991
PAYROLL,01,WEEKLY,01002466,30,WKLY1810,01002987
PAYROLL,01,WEEKLY,01002466,30,WKLY2015,01003929
PAYROLL,01,WEEKLY,01002466,30,WKLY2206,01002813
PAYROLL,01,WEEKLY,01002466,30,WKLY2916,01003915
PAYROLL,01,WEEKLY,01002466,30,WKLY3221,01003729
PAYROLL,01,WEEKLY,01002466,30,WKLY3222,01003934
PAYROLL,01,WEEKLY,01002466,30,WKLY3224,01003829
PAYROLL,01,WEEKLY,01002466,30,WKLY3225,01003935
PAYROLL,01,WEEKLY,01002466,30,WKLY3306,01003717
PAYROLL,01,WEEKLY,01002466,30,WKLY3413,01003959
PAYROLL,01,WEEKLY,01002466,30,WKLY3702,01002984
PAYROLL,01,WEEKLY,01002466,30,WKLY3718,01003714
PAYROLL,01,WEEKLY,01002466,30,WKLY4128,01003966
PAYROLL,01,WEEKLY,01002466,30,WKLY4138,01003964
PAYROLL,01,WEEKLY,01002466,30,WKLY4211,01003273
PAYROLL,01,WEEKLY,01002466,30,WKLY4215,01003928
PAYROLL,01,WEEKLY,01002466,30,WKLY4304,01003053
PAYROLL,01,WEEKLY,01002466,30,WKLY4308,01003054
PAYROLL,01,WEEKLY,01002466,30,WKLY4320,01002770
PAYROLL,01,WEEKLY,01002466,30,WKLY4321,01002769
PAYROLL,01,WEEKLY,01002466,30,WKLY4322,01002772
PAYROLL,01,WEEKLY,01002466,30,WKLY4323,01002768
PAYROLL,01,WEEKLY,01002466,30,WKLY4324,01002774
PAYROLL,01,WEEKLY,01002466,30,WKLY4325,01002773
PAYROLL,01,WEEKLY,01002466,30,WKLY4326,01002771
PAYROLL,01,WEEKLY,01002466,30,WKLY4415,01003910
PAYROLL,01,WEEKLY,01002466,30,WKLY4521,01003799
PAYROLL,01,WEEKLY,01002466,30,WKLY4522,01003909
PAYROLL,01,WEEKLY,01002466,30,WKLY4902,01003723
PAYROLL,01,WEEKLY,01002466,30,WKLY5905,01003930
PAYROLL,01,WEEKLY,01002466,30,WKLY6009,01002714
PAYROLL,01,WEEKLY,01002466,30,WKLY6010,01002716
PAYROLL,01,WEEKLY,01002466,30,WKLY6013,01002703
PAYROLL,01,WEEKLY,01002466,30,WKLY6019,01002704
PAYROLL,01,WEEKLY,01002466,30,WKLY6021,01002685
PAYROLL,01,WEEKLY,01002466,30,WKLY6023,01002688
PAYROLL,01,WEEKLY,01002466,30,WKLY6024,01002680
PAYROLL,01,WEEKLY,01002466,30,WKLY6025,01002678
PAYROLL,01,WEEKLY,01002466,30,WKLY6026,01002679
PAYROLL,01,WEEKLY,01002466,30,WKLY6028,01002681
PAYROLL,01,WEEKLY,01002466,30,WKLY6029,01002684
PAYROLL,01,WEEKLY,01002466,30,WKLY6030,01002690
PAYROLL,01,WEEKLY,01002466,30,WKLY6031,01002705
PAYROLL,01,WEEKLY,01002466,30,WKLY6032,01002710
PAYROLL,01,WEEKLY,01002466,30,WKLY6033,01002686
PAYROLL,01,WEEKLY,01002466,30,WKLY6034,01002755
PAYROLL,01,WEEKLY,01002466,30,WKLY6035,01002691
PAYROLL,01,WEEKLY,01002466,30,WKLY6036,01002692
PAYROLL,01,WEEKLY,01002466,30,WKLY6037,01002683
PAYROLL,01,WEEKLY,01002466,30,WKLY6039,01002724
PAYROLL,01,WEEKLY,01002466,30,WKLY6040,01002709
PAYROLL,01,WEEKLY,01002466,30,WKLY6041,01002722
PAYROLL,01,WEEKLY,01002466,30,WKLY6042,01002723
PAYROLL,01,WEEKLY,01002466,30,WKLY6043,01002715
PAYROLL,01,WEEKLY,01002466,30,WKLY6045,01002726
PAYROLL,01,WEEKLY,01002466,30,WKLY6046,01002744
PAYROLL,01,WEEKLY,01002466,30,WKLY6047,01002747
PAYROLL,01,WEEKLY,01002466,30,WKLY6049,01002750
PAYROLL,01,WEEKLY,01002466,30,WKLY6050,01002584
PAYROLL,01,WEEKLY,01002466,30,WKLY6051,01002737
PAYROLL,01,WEEKLY,01002466,30,WKLY6052,01002738
PAYROLL,01,WEEKLY,01002466,30,WKLY6053,01002748
PAYROLL,01,WEEKLY,01002466,30,WKLY6055,01002739
PAYROLL,01,WEEKLY,01002466,30,WKLY6056,01002740
PAYROLL,01,WEEKLY,01002466,30,WKLY6057,01002741
PAYROLL,01,WEEKLY,01002466,30,WKLY6058,01002749
PAYROLL,01,WEEKLY,01002466,30,WKLY6059,01002746
PAYROLL,01,WEEKLY,01002466,30,WKLY6061,01002583
PAYROLL,01,WEEKLY,01002466,30,WKLY6067,01002687
PAYROLL,01,WEEKLY,01002466,30,WKLY6071,01002766
PAYROLL,01,WEEKLY,01002466,30,WKLY6075,01003112
PAYROLL,01,WEEKLY,01002466,30,WKLY6076,01003113
PAYROLL,01,WEEKLY,01002466,30,WKLY6077,01003114
PAYROLL,01,WEEKLY,01002466,30,WKLY6081,01002765
PAYROLL,01,WEEKLY,01002466,30,WKLY6085,01002763
PAYROLL,01,WEEKLY,01002466,30,WKLY6087,01002767
PAYROLL,01,WEEKLY,01002466,30,WKLY6091,01002764
PAYROLL,01,WEEKLY,01002466,30,WKLY6093,01002762
PAYROLL,01,WEEKLY,01002466,30,WKLY6095,01002761
PAYROLL,01,WEEKLY,01002466,30,WKLY6097,01002759
PAYROLL,01,WEEKLY,01002466,30,WKLY6099,01002760
PAYROLL,01,WEEKLY,01002466,30,WKLY6200,01002700
PAYROLL,01,WEEKLY,01002466,30,WKLY6202,01002851
PAYROLL,01,WEEKLY,01002466,30,WKLY6203,01002693
PAYROLL,01,WEEKLY,01002466,30,WKLY6204,01002694
PAYROLL,01,WEEKLY,01002466,30,WKLY6205,01002696
PAYROLL,01,WEEKLY,01002466,30,WKLY6206,01002697
PAYROLL,01,WEEKLY,01002466,30,WKLY6207,01002698
PAYROLL,01,WEEKLY,01002466,30,WKLY6209,01002699
PAYROLL,01,WEEKLY,01002466,30,WKLY6213,01002701
PAYROLL,01,WEEKLY,01002466,30,WKLY6214,01002702
PAYROLL,01,WEEKLY,01002466,30,WKLY6302,01002742
PAYROLL,01,WEEKLY,01002466,30,WKLY6303,01002677
PAYROLL,01,WEEKLY,01002466,30,WKLY6304,01002674
PAYROLL,01,WEEKLY,01002466,30,WKLY6305,01002675
PAYROLL,01,WEEKLY,01002466,30,WKLY6306,01002672
PAYROLL,01,WEEKLY,01002466,30,WKLY6307,01002676
PAYROLL,01,WEEKLY,01002466,30,WKLY6308,01002673
PAYROLL,01,WEEKLY,01002466,30,WKLY6309,01002753
PAYROLL,01,WEEKLY,01002466,30,WKLY6310,01002754
PAYROLL,01,WEEKLY,01002466,30,WKLY6312,01002689
PAYROLL,01,WEEKLY,01002466,30,WKLY6313,01002682
PAYROLL,01,WEEKLY,01002466,30,WKLY6314,01002751
PAYROLL,01,WEEKLY,01002466,30,WKLY6315,01002745
PAYROLL,01,WEEKLY,01002466,30,WKLY6316,01002752
PAYROLL,01,WEEKLY,01002466,30,WKLY6317,01002743
PAYROLL,01,WEEKLY,01002466,30,WKLY6318,01003005
PAYROLL,01,WEEKLY,01002466,30,WKLY6322,01002725
PAYROLL,01,WEEKLY,01002466,30,WKLY6323,01002730
PAYROLL,01,WEEKLY,01002466,30,WKLY6324,01002669
PAYROLL,01,WEEKLY,01002466,30,WKLY6325,01002667
PAYROLL,01,WEEKLY,01002466,30,WKLY6326,01002670
PAYROLL,01,WEEKLY,01002466,30,WKLY6327,01002671
PAYROLL,01,WEEKLY,01002466,30,WKLY6328,01002665
PAYROLL,01,WEEKLY,01002466,30,WKLY6329,01002666
PAYROLL,01,WEEKLY,01002466,30,WKLY6330,01002668
PAYROLL,01,WEEKLY,01002466,30,WKLY6332,01002733
PAYROLL,01,WEEKLY,01002466,30,WKLY6333,01002717
PAYROLL,01,WEEKLY,01002466,30,WKLY6335,01002735
PAYROLL,01,WEEKLY,01002466,30,WKLY6336,01002850
PAYROLL,01,WEEKLY,01002466,30,WKLY6337,01003130
PAYROLL,01,WEEKLY,01002466,30,WKLY6338,01003129
PAYROLL,01,WEEKLY,01002466,30,WKLY6339,01003132
PAYROLL,01,WEEKLY,01002466,30,WKLY6340,01002712
PAYROLL,01,WEEKLY,01002466,30,WKLY6341,01002713
PAYROLL,01,WEEKLY,01002466,30,WKLY6342,01002711
PAYROLL,01,WEEKLY,01002466,30,WKLY6343,01002707
PAYROLL,01,WEEKLY,01002466,30,WKLY6344,01002775
PAYROLL,01,WEEKLY,01002466,30,WKLY6345,01002799
PAYROLL,01,WEEKLY,01002466,30,WKLY6346,01002788
PAYROLL,01,WEEKLY,01002466,30,WKLY6347,01002862
PAYROLL,01,WEEKLY,01002466,30,WKLY6348,01002868
PAYROLL,01,WEEKLY,01002466,30,WKLY6349,01002853
PAYROLL,01,WEEKLY,01002466,30,WKLY6351,01003009
PAYROLL,01,WEEKLY,01002466,30,WKLY6352,01003029
PAYROLL,01,WEEKLY,01002466,30,WKLY6354,01002996
PAYROLL,01,WEEKLY,01002466,30,WKLY6356,01002998
PAYROLL,01,WEEKLY,01002466,30,WKLY6358,01003007
PAYROLL,01,WEEKLY,01002466,30,WKLY6359,01003008
PAYROLL,01,WEEKLY,01002466,30,WKLY6360,01003028
PAYROLL,01,WEEKLY,01002466,30,WKLY6361,01003033
PAYROLL,01,WEEKLY,01002466,30,WKLY6364,01003010
PAYROLL,01,WEEKLY,01002466,30,WKLY6365,01003011
PAYROLL,01,WEEKLY,01002466,30,WKLY6366,01003012
PAYROLL,01,WEEKLY,01002466,30,WKLY6367,01003032
PAYROLL,01,WEEKLY,01002466,30,WKLY6368,01003104
PAYROLL,01,WEEKLY,01002466,30,WKLY6370,01003134
PAYROLL,01,WEEKLY,01002466,30,WKLY6373,01003198
PAYROLL,01,WEEKLY,01002466,30,WKLY6374,01003197
PAYROLL,01,WEEKLY,01002466,30,WKLY6375,01003167
PAYROLL,01,WEEKLY,01002466,30,WKLY6376,01003176
PAYROLL,01,WEEKLY,01002466,30,WKLY6377,01003165
PAYROLL,01,WEEKLY,01002466,30,WKLY6378,01003320
PAYROLL,01,WEEKLY,01002466,30,WKLY6379,01003183
PAYROLL,01,WEEKLY,01002466,30,WKLY6380,01003175
PAYROLL,01,WEEKLY,01002466,30,WKLY6382,01003168
PAYROLL,01,WEEKLY,01002466,30,WKLY6383,01003196
PAYROLL,01,WEEKLY,01002466,30,WKLY6385,01003199
PAYROLL,01,WEEKLY,01002466,30,WKLY6386,01003195
PAYROLL,01,WEEKLY,01002466,30,WKLY6387,01003194
PAYROLL,01,WEEKLY,01002466,30,WKLY6388,01003260
PAYROLL,01,WEEKLY,01002466,30,WKLY6389,01003279
PAYROLL,01,WEEKLY,01002466,30,WKLY6390,01003257
PAYROLL,01,WEEKLY,01002466,30,WKLY6391,01003282
PAYROLL,01,WEEKLY,01002466,30,WKLY6392,01003292
PAYROLL,01,WEEKLY,01002466,30,WKLY6393,01003355
PAYROLL,01,WEEKLY,01002466,30,WKLY6520,01002757
PAYROLL,01,WEEKLY,01002466,30,WKLY6527,01002734
PAYROLL,01,WEEKLY,01002466,30,WKLY6531,01002719
PAYROLL,01,WEEKLY,01002466,30,WKLY6532,01002721
PAYROLL,01,WEEKLY,01002466,30,WKLY6533,01002720
PAYROLL,01,WEEKLY,01002466,30,WKLY6540,01002736
PAYROLL,01,WEEKLY,01002466,30,WKLY6601,01003056
PAYROLL,01,WEEKLY,01002466,30,WKLY6603,01003057
PAYROLL,01,WEEKLY,01002466,30,WKLY6604,01003058
PAYROLL,01,WEEKLY,01002466,30,WKLY6608,01002919
PAYROLL,01,WEEKLY,01002466,30,WKLY6613,01003059
PAYROLL,01,WEEKLY,01002466,30,WKLY6615,01003060
PAYROLL,01,WEEKLY,01002466,30,WKLY6618,01003061
PAYROLL,01,WEEKLY,01002466,30,WKLY6619,01003062
PAYROLL,01,WEEKLY,01002466,30,WKLY6622,01003063
PAYROLL,01,WEEKLY,01002466,30,WKLY6623,01003064
PAYROLL,01,WEEKLY,01002466,30,WKLY6624,01003065
PAYROLL,01,WEEKLY,01002466,30,WKLY6625,01003066
PAYROLL,01,WEEKLY,01002466,30,WKLY6626,01003067
PAYROLL,01,WEEKLY,01002466,30,WKLY6630,01003069
PAYROLL,01,WEEKLY,01002466,30,WKLY6633,01003070
PAYROLL,01,WEEKLY,01002466,30,WKLY6634,01003071
PAYROLL,01,WEEKLY,01002466,30,WKLY6637,01003072
PAYROLL,01,WEEKLY,01002466,30,WKLY6638,01003073
PAYROLL,01,WEEKLY,01002466,30,WKLY6640,01003074
PAYROLL,01,WEEKLY,01002466,30,WKLY6641,01003092
PAYROLL,01,WEEKLY,01002466,30,WKLY6643,01003075
PAYROLL,01,WEEKLY,01002466,30,WKLY6646,01003076
PAYROLL,01,WEEKLY,01002466,30,WKLY6650,01003077
PAYROLL,01,WEEKLY,01002466,30,WKLY6651,01003078
PAYROLL,01,WEEKLY,01002466,30,WKLY6652,01003079
PAYROLL,01,WEEKLY,01002466,30,WKLY6653,01003080
PAYROLL,01,WEEKLY,01002466,30,WKLY6654,01003081
PAYROLL,01,WEEKLY,01002466,30,WKLY6655,01003082
PAYROLL,01,WEEKLY,01002466,30,WKLY6656,01003083
PAYROLL,01,WEEKLY,01002466,30,WKLY6697,01002811
PAYROLL,01,WEEKLY,01002466,30,WKLY6709,01002990
PAYROLL,01,WEEKLY,01002466,30,WKLY6710,01002758
PAYROLL,01,WEEKLY,01002466,30,WKLY6711,01002756
PAYROLL,01,WEEKLY,01002466,30,WKLY6712,01002731
PAYROLL,01,WEEKLY,01002466,30,WKLY6713,01002728
PAYROLL,01,WEEKLY,01002466,30,WKLY6714,01002727
PAYROLL,01,WEEKLY,01002466,30,WKLY6715,01002708
PAYROLL,01,WEEKLY,01002466,30,WKLY6716,01002729
PAYROLL,01,WEEKLY,01002466,30,WKLY6717,01003166
PAYROLL,01,WEEKLY,01002466,30,WKLY6719,01002732
PAYROLL,01,WEEKLY,01002466,30,WKLY6720,01002976
PAYROLL,01,WEEKLY,01002466,30,WKLY6721,01003031
PAYROLL,01,WEEKLY,01002466,30,WKLY6724,01003276
PAYROLL,01,WEEKLY,01002466,30,WKLYCXD,01002616
PAYROLL,01,WEEKLYEH,01003047,30,WKLY662A,01003050
PAYROLL,01,WEEKLYEH,01003047,30,WKLY662B,01003068
PAYROLL,01,WEEKLYWB,01003046,30,WKLY6311,01003055
PAYROLL,10,15PCSD,00001149,20,15PNSST,01000769
PAYROLL,10,15PCX,00000864,20,15PDRCX,00000931
PAYROLL,10,15PDB,00000903,20,15PDRDB,00000939
PAYROLL,10,15PDC,00000971,20,15PDRDC,00000974
PAYROLL,10,15PDCS,00000906,20,15PDRDCS,00000946
PAYROLL,10,15PDFIN,00000907,20,15PDRDFIN,00000949
PAYROLL,10,15PDH,00000865,20,15PDRDH,00001050
PAYROLL,10,15PDH,00000865,20,15PRDE,00000867
PAYROLL,10,15PDH,00000865,20,15PRDNE,00000916
PAYROLL,10,15PDH,00000865,20,15PRDSE,00000920
PAYROLL,10,15PPS,01000768,20,15PSLPS,01000770
PAYROLL,10,20PCareDir,00001935,20,20PAdmin,00001940
PAYROLL,10,20PCareDir,00001935,20,20PGrpA,00001936
PAYROLL,10,20PCareDir,00001935,20,20PGrpB,00001937
PAYROLL,10,20PCareDir,00001935,20,20PMgment,00001941
PAYROLL,10,20PCareDir,00001935,20,20PTRAN,00001956
PAYROLL,10,20PCareDir,00001935,20,20PTresh,00001938
PAYROLL,10,28PDC,00001332,20,28PRDCENT,01000511
PAYROLL,10,28PDC,00001332,20,28PRDNTH,01000512
PAYROLL,10,28PDC,00001332,20,28PRDSTHE,01000514
PAYROLL,10,28PDC,00001332,20,28PRDWMID,01000515
PAYROLL,10,28PDH,00001343,20,28PRDE,00001349
PAYROLL,10,28PDH,00001343,20,28PRDNE,00001353
PAYROLL,10,28PDH,00001343,20,28PRDSE,00001359
PAYROLL,10,28PHSNS,01003374,30,28P1814,01003416
PAYROLL,10,28PHSNS,01003374,30,28P1815,01003393
PAYROLL,10,28PHSNS,01003374,30,28P1816,01003398
PAYROLL,10,28PHSNS,01003374,30,28P1817,01003400
PAYROLL,10,28PHSNS,01003374,30,28P1818,01003402
PAYROLL,10,28PHSNS,01003374,30,28P1819,01003404
PAYROLL,10,28PHSNS,01003374,30,28P2517,01003405
PAYROLL,10,28PHSNS,01003374,30,28P2804,01003395
PAYROLL,10,28PHSNS,01003374,30,28P2805,01003396
PAYROLL,10,28PHSNS,01003374,30,28P2806,01003394
PAYROLL,10,28PHSNS,01003374,30,28P2807,01003397
PAYROLL,10,28PHSNS,01003374,30,28P2808,01003399
PAYROLL,10,28PHSNS,01003374,30,28P2809,01003403
PAYROLL,10,28PHSNS,01003374,30,28P4546,01003392
PAYROLL,10,28PHSNS,01003374,30,28P4547,01003401
PAYROLL,10,CARE DIR W,01000125,20,STR LK WK,01000126
PAYROLL,10,CARE DIRE,01000105,20,BAR STR LK,01000110
PAYROLL,10,CLAIMAR,01002518,30,28P6601,01002822
PAYROLL,10,CLAIMAR,01002518,30,28P6603,01002823
PAYROLL,10,CLAIMAR,01002518,30,28P6604,01002824
PAYROLL,10,CLAIMAR,01002518,30,28P6608,01002825
PAYROLL,10,CLAIMAR,01002518,30,28P6613,01002826
PAYROLL,10,CLAIMAR,01002518,30,28P6615,01002827
PAYROLL,10,CLAIMAR,01002518,30,28P6618,01002828
PAYROLL,10,CLAIMAR,01002518,30,28P6619,01002829
PAYROLL,10,CLAIMAR,01002518,30,28P6622,01002830
PAYROLL,10,CLAIMAR,01002518,30,28P6623,01002831
PAYROLL,10,CLAIMAR,01002518,30,28P6624,01002832
PAYROLL,10,CLAIMAR,01002518,30,28P6625,01002833
PAYROLL,10,CLAIMAR,01002518,30,28P6626,01002834
PAYROLL,10,CLAIMAR,01002518,30,28P6630,01002835
PAYROLL,10,CLAIMAR,01002518,30,28P6633,01002836
PAYROLL,10,CLAIMAR,01002518,30,28P6634,01002837
PAYROLL,10,CLAIMAR,01002518,30,28P6637,01002838
PAYROLL,10,CLAIMAR,01002518,30,28P6638,01002839
PAYROLL,10,CLAIMAR,01002518,30,28P6639,01002840
PAYROLL,10,CLAIMAR,01002518,30,28P6640,01002636
PAYROLL,10,CLAIMAR,01002518,30,28P6643,01002842
PAYROLL,10,CLAIMAR,01002518,30,28P6646,01002843
PAYROLL,10,CLAIMAR,01002518,30,28P6650,01002844
PAYROLL,10,CLAIMAR,01002518,30,28P6651,01002845
PAYROLL,10,CLAIMAR,01002518,30,28P6652,01002846
PAYROLL,10,CLAIMAR,01002518,30,28P6653,01002847
PAYROLL,10,CLAIMAR,01002518,30,28P6654,01002848
PAYROLL,10,CLAIMAR,01002518,30,28P6655,01002849
PAYROLL,10,CLAIMAR,01002518,30,CAREDIRECT,01002817
PAYROLL,10,CLAIMAR,01002518,30,FIRSTCALL,01002814
PAYROLL,10,CLAIMAR,01002518,30,OFFSERVICE,01002818
PAYROLL,10,CLAIMAR,01002518,30,PCS,01002816
PAYROLL,10,CLAIMAR,01002518,30,QUALITY,01002819
PAYROLL,10,CLAIMAR,01002518,30,SERVDEV,01002820
PAYROLL,10,CLAIMAR,01002518,30,STRATDEV,01002821
PAYROLL,10,CLAIMAR,01002518,30,SURECARE,01002815
PAYROLL,10,HEAD,01000024,30,28PAAR,01003352
PAYROLL,10,HEAD,01000024,30,28PBSYSTEM,01003958
PAYROLL,10,HEAD,01000024,30,28PCXD,00001284
PAYROLL,10,HEAD,01000024,30,28PFIN,00001393
PAYROLL,10,HEAD,01000024,30,28PHR/OD,01002787
PAYROLL,10,HEAD,01000024,30,28PICT,01002790
PAYROLL,10,WWPCareDir,00002034,20,WW JBK,01001955
PAYROLL,10,WWPCareDir,00002034,20,WWPGrpA,00002030
PAYROLL,10,WWPCareDir,00002034,20,WWPGrpB,00002031
PAYROLL,10,WWPCareDir,00002034,20,WWPTresham,00002032
PAYROLL,20,15PDRCX,00000931,30,15PCXD,00001156
PAYROLL,20,15PDRDB,00000939,30,15PBD,00001144
PAYROLL,20,15PDRDC,00000974,30,15P0514IND,01000206
PAYROLL,20,15PDRDC,00000974,30,15P0605,01002581
PAYROLL,20,15PDRDC,00000974,30,15P1737,01001894
PAYROLL,20,15PDRDC,00000974,30,15P1810,01002096
PAYROLL,20,15PDRDC,00000974,30,15P3715,01000524
PAYROLL,20,15PDRDC,00000974,30,15P3910,01001451
PAYROLL,20,15PDRDC,00000974,30,15P4320,01002446
PAYROLL,20,15PDRDC,00000974,30,15P4321IND,01002779
PAYROLL,20,15PDRDC,00000974,30,15P5500,01002177
PAYROLL,20,15PDRDC,00000974,30,15P5501,01002178
PAYROLL,20,15PDRDC,00000974,30,15P5502,01002179
PAYROLL,20,15PDRDC,00000974,30,15P5503,01002180
PAYROLL,20,15PDRDC,00000974,30,15P5504,01002181
PAYROLL,20,15PDRDC,00000974,30,15P5505,01002182
PAYROLL,20,15PDRDC,00000974,30,15P5506,01002183
PAYROLL,20,15PDRDC,00000974,30,15P5507,01002184
PAYROLL,20,15PDRDC,00000974,30,15P5508,01002185
PAYROLL,20,15PDRDC,00000974,30,15P5509,01002186
PAYROLL,20,15PDRDC,00000974,30,15P5510,01002187
PAYROLL,20,15PDRDC,00000974,30,15P6030,01001739
PAYROLL,20,15PDRDC,00000974,30,15P6035,01002433
PAYROLL,20,15PDRDC,00000974,30,15P6067,01002618
PAYROLL,20,15PDRDC,00000974,30,15P6314,01002447
PAYROLL,20,15PDRDC,00000974,30,15P6338,01003294
PAYROLL,20,15PDRDC,00000974,30,15P6377,01003290
